cust_no,shouxin_date,fpd4,if_t4,istrans,basic_lr_score,k3dq_jst_re_score,k3dq_basic_mix_score,k3dq_xgb_add_score,k3dq_bc1_score,k3dq_bc2_score,k3dq_v2new_score,k3dq_xgblr_score,k3dq_xgbkmos_score,k3dq_xgbkmos_flag,k3dq_v3m3k11_score,k3dq_transkmos_score,ali_rain_score,bj_jc_m36_consume_cnt,credit_repayment_score_bj_2,td_xyf_dq_score,td_zhixin_score,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_total_purchase_money,hds_phone_rich_rank,hds_mobile_rich,hds_mobile_reli_rank,hds_recent_consumme_active_rank,ab_local_ratio,ab_mobile_cnt,app_type,cust_gender,cust_id_area,cust_work_city,idcard_district_grade,idcard_rural_flag,immediate_relation_cnt,operation_sys,relation_contact_cnt,study_app_cnt,selffill_degree,selffill_is_have_creditcard,selffill_marital_status,ab_local_cnt,ab_prov_cnt,hds_mobile_reli_rank_Ma,hds_mobile_reli_rank_Mb,hds_mobile_reli_rank_M0,is_ios,is_male,shouxin_month,data_parts,set
160066903544,2020-12-17,0,1,1,0.01850563716576581,0.3237,-99.0,0.052764412,0.023502,0.014722,0.032927,0.039254,,,,,93.39,,467.0,3.8,659.0,,,,,,0.0,M0,,0.55,129.0,android,女,413026.0,330111.0,,,12.0,android,17.0,1.0,10.0,1.0,20.0,73.0,8.0,0,0,1,0.0,0.0,2020-12,2.0,1train
160067507938,2020-12-28,0,1,1,0.05236331478491218,0.3239,-99.0,0.033376046,0.02819,0.020579,0.076708,0.042702,-99.0,-99.0,,,77.7,2.0,614.0,11.1,627.0,0.4604904632152588,3.0,26.8,0.0,2.0,1.0,Mb,1.0,0.0,1.0,ios,男,360281.0,360281.0,4.0,1.0,0.0,iOS,0.0,0.0,20.0,0.0,10.0,0.0,1.0,0,1,0,1.0,1.0,2020-12,2.0,1train
160012391015,2020-05-08,0,1,1,,,,,,,,,,,,,80.65,29.0,353.0,18.000000000000004,582.0,1.1672950731895435,50.0,589.7,0.0,3.0,1.0,Ma,2.0,0.87,98.0,android,女,232126.0,230125.0,,,4.0,android,6.0,0.0,10.0,1.0,20.0,86.0,10.0,1,0,0,0.0,0.0,2020-05,2.0,1train
160022634064,2020-08-20,0,1,1,,,,,,,,,,,,,84.81,1.0,473.0,20.2,584.0,,,,,,0.0,M0,,0.8,50.0,android,男,362329.0,360112.0,4.0,0.0,3.0,android,5.0,0.0,5.0,0.0,10.0,41.0,4.0,0,0,1,0.0,1.0,2020-08,2.0,1train
160030269867,2020-09-24,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,89.4,1.0,576.0,6.6,574.0,0.0,1.0,20.8,0.0,1.0,0.0,Ma,1.0,0.93,101.0,ios,男,445222.0,445222.0,,,1.0,iOS,3.0,0.0,5.0,0.0,20.0,95.0,5.0,1,0,0,1.0,1.0,2020-09,1.0,1train
160036743935,2020-02-04,0,1,1,,,,,,,,,,,,,98.22,1.0,508.0,10.3,621.0,0.0,1.0,32.5,0.0,1.0,0.0,Ma,2.0,0.28,110.0,ios,男,452131.0,441900.0,,,6.0,iOS,9.0,0.0,10.0,0.0,10.0,31.0,6.0,1,0,0,1.0,1.0,2020-02,1.0,1train
160054777322,2020-05-11,0,1,1,,,,,,,,,,,,,51.09,24.0,538.0,12.200000000000001,490.0,2.0379164275577564,52.0,904.14,0.0,3.0,2.0,Ma,5.0,0.67,8.0,android,女,332527.0,330800.0,2.0,1.0,3.0,android,3.0,0.0,10.0,1.0,10.0,6.0,3.0,1,0,0,0.0,0.0,2020-05,2.0,1train
160054884139,2020-06-01,0,1,1,,,,,,,,,,,,,-1.0,,458.0,10.4,596.0,,,,,,0.0,M0,,0.72,124.0,android,男,132129.0,120100.0,,,0.0,android,3.0,0.0,10.0,0.0,10.0,89.0,9.0,0,0,1,0.0,1.0,2020-06,1.0,1train
160056176913,2020-06-16,1,1,1,,,,,,,,,,,,,95.43,,482.0,11.4,632.0,,,,,,0.0,M0,,0.45,431.0,android,男,131023.0,131022.0,3.0,1.0,6.0,android,16.0,0.0,20.0,0.0,10.0,215.0,15.0,0,0,1,0.0,1.0,2020-06,1.0,1train
160057172577,2020-07-06,0,1,1,,,,,,,,,,,,,62.1,1.0,408.0,4.7,599.0,0.0,1.0,21.0,0.0,1.0,0.0,Ma,1.0,0.85,111.0,android,女,533523.0,530922.0,,,5.0,android,5.0,2.0,5.0,1.0,20.0,101.0,6.0,1,0,0,0.0,0.0,2020-07,2.0,1train
160058884395,2020-08-06,0,1,1,,,,,,,,,,,,,90.76,,492.0,21.9,561.0,,,,,,0.0,M0,,0.82,11.0,android,男,211321.0,211302.0,4.0,0.0,1.0,android,1.0,0.0,5.0,1.0,10.0,9.0,2.0,0,0,1,0.0,1.0,2020-08,1.0,1train
160059062141,2020-08-09,0,1,1,,,,,,,,,,,,,85.15,7.0,536.0,6.999999999999999,666.0,0.5646534195761406,12.0,303.0,0.0,2.0,0.0,Ma,1.0,0.79,458.0,ios,女,500384.0,520325.0,,,38.0,iOS,58.0,0.0,30.0,1.0,10.0,361.0,12.0,1,0,0,1.0,0.0,2020-08,2.0,1train
160059801070,2020-08-22,0,1,1,,,,,,,,,,,,,56.38,7.0,546.0,5.2,629.0,1.2264636272573908,22.0,1057.28,0.0,1.0,0.0,Ma,1.0,0.93,133.0,android,女,522624.0,520102.0,,,4.0,android,6.0,1.0,20.0,1.0,10.0,125.0,6.0,1,0,0,0.0,0.0,2020-08,2.0,1train
160059804011,2020-09-01,0,1,1,,,,,,,,,,,,,29.66,1.0,645.0,9.1,651.0,0.0,2.0,2.9,0.0,1.0,0.0,Ma,1.0,1.0,3.0,android,男,440921.0,440300.0,,,0.0,android,0.0,0.0,30.0,0.0,10.0,3.0,1.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160060199271,2020-08-30,0,1,1,,,,,,,,,,,,,29.23,3.0,644.0,6.8999999999999995,693.0,0.3401436133903559,4.0,39.0,0.0,1.0,0.0,Ma,1.0,0.88,140.0,android,男,371526.0,371526.0,2.0,1.0,8.0,android,11.0,1.0,10.0,1.0,20.0,137.0,4.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160060633508,2020-09-07,0,1,1,,,,,,,,,,,,,71.43,5.0,634.0,15.5,510.0,0.06204661762012655,12.0,20.8,101.9,1.0,0.0,Ma,2.0,0.2,4.0,android,男,610502.0,320583.0,,,1.0,android,1.0,0.0,5.0,0.0,10.0,1.0,4.0,1,0,0,0.0,1.0,2020-09,2.0,1train
160061160630,2020-09-16,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,89.98,5.0,574.0,12.3,620.0,0.5725172726173549,17.0,49.9,0.0,1.0,0.0,Ma,1.0,0.81,134.0,android,男,450722.0,450721.0,,,3.0,android,6.0,0.0,15.0,1.0,20.0,121.0,3.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160062210980,2020-10-10,0,1,1,0.06649127067021991,0.2845,-99.0,0.04110467,0.054557000000000015,0.020401,,,,,,,-1.0,,563.0,8.8,653.0,,,,,,0.0,M0,,0.48,74.0,android,男,522731.0,441900.0,,,2.0,android,5.0,0.0,10.0,1.0,10.0,37.0,8.0,0,0,1,0.0,1.0,2020-10,2.0,1train
160065077950,2020-11-21,0,1,1,0.014724689447273216,0.2099,-99.0,0.022796484,0.014444,0.010473,0.026188,0.029854,,,,,7.7,3.0,410.0,8.1,661.0,0.9344305725734344,3.0,292.07,0.0,2.0,1.0,Ma,2.0,0.78,370.0,android,男,500101.0,500100.0,,,8.0,android,13.0,1.0,30.0,1.0,20.0,314.0,15.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160065720648,2020-12-07,0,1,1,0.018595123532764917,0.2733,-99.0,0.018870935,0.019518,0.019054,0.035462,0.034343,,,,,82.79,12.0,485.0,8.3,566.0,0.4535695368122734,6.0,44.7,0.0,3.0,0.0,Ma,1.0,0.94,136.0,android,女,152630.0,150926.0,1.0,1.0,4.0,android,7.0,1.0,5.0,0.0,20.0,128.0,5.0,1,0,0,0.0,0.0,2020-12,2.0,1train
160065896527,2020-12-11,0,1,1,0.07690805628206128,0.4299,-99.0,0.042437084000000014,0.026736000000000003,0.020156,0.09884,0.078734,,,,,-1.0,,551.0,15.6,607.0,,,,,,0.0,M0,,0.0,79.0,android,男,320981.0,360482.0,4.0,1.0,2.0,android,2.0,1.0,5.0,0.0,10.0,0.0,8.0,0,0,1,0.0,1.0,2020-12,2.0,1train
160049172721,2020-01-04,0,1,1,,,,,,,,,,,,,74.92,,484.0,3.2,627.0,,,,,,0.0,M0,,0.88,17.0,ios,女,441281.0,441202.0,,,0.0,iOS,0.0,0.0,15.0,1.0,20.0,15.0,3.0,0,0,1,1.0,0.0,2020-01,1.0,1train
160050894354,2020-01-18,0,1,1,,,,,,,,,,,,,35.46,1.0,601.0,10.0,642.0,0.0,2.0,22.0,0.0,1.0,0.0,Ma,1.0,0.25,1042.0,ios,男,340826.0,320520.0,3.0,1.0,25.0,iOS,35.0,0.0,15.0,1.0,10.0,258.0,24.0,1,0,0,1.0,1.0,2020-01,1.0,1train
160051138631,2020-02-01,0,1,1,,,,,,,,,,,,,90.42,,515.0,7.9,619.0,,,,,,0.0,M0,,0.94,104.0,ios,男,230882.0,230882.0,4.0,1.0,3.0,iOS,8.0,0.0,10.0,1.0,20.0,99.0,6.0,0,0,1,1.0,1.0,2020-02,2.0,1train
160051146520,2020-02-01,0,1,1,,,,,,,,,,,,,91.45,,516.0,8.7,627.0,,,,,,0.0,M0,,0.52,201.0,android,男,510602.0,510603.0,,,6.0,android,6.0,0.0,5.0,1.0,20.0,108.0,3.0,0,0,1,0.0,1.0,2020-02,1.0,1train
160052384375,2020-03-15,0,1,1,,,,,,,,,,,,,70.4,,433.0,12.3,628.0,,,,,,0.0,M0,,0.14,34.0,android,男,350722.0,350121.0,4.0,1.0,2.0,android,6.0,1.0,5.0,0.0,10.0,5.0,7.0,0,0,1,0.0,1.0,2020-03,2.0,1train
160054856624,2020-05-13,0,1,1,,,,,,,,,,,,,97.37,,496.0,26.4,545.0,,,,,,0.0,M0,,0.87,102.0,android,男,130627.0,130682.0,1.0,1.0,4.0,android,11.0,1.0,15.0,0.0,10.0,91.0,6.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160057087169,2020-07-04,0,1,1,,,,,,,,,,,,,52.25,6.0,501.0,9.799999999999999,598.0,,,,,,0.0,M0,,0.91,158.0,android,男,510132.0,510781.0,,,4.0,android,6.0,0.0,10.0,1.0,10.0,149.0,8.0,0,0,1,0.0,1.0,2020-07,1.0,1train
160057990729,2020-07-22,0,1,1,,,,,,,,,,,,,83.59,16.0,584.0,3.3,684.0,0.7480490943695821,29.0,115.0,0.0,1.0,0.0,Ma,1.0,0.73,61.0,ios,女,211102.0,211122.0,3.0,0.0,3.0,iOS,6.0,0.0,30.0,1.0,10.0,46.0,6.0,1,0,0,1.0,0.0,2020-07,2.0,1train
160059019916,2020-08-08,0,1,1,,,,,,,,,,,,,64.43,9.0,597.0,4.5,648.0,0.8484484217287612,13.0,326.86,0.0,1.0,0.0,Ma,2.0,0.96,278.0,android,女,530126.0,530126.0,,,7.0,android,12.0,2.0,5.0,1.0,10.0,272.0,4.0,1,0,0,0.0,0.0,2020-08,1.0,1train
160059496192,2020-08-16,0,1,1,,,,,,,,,,,,,35.21,19.0,606.0,4.5,639.0,0.8304776243918326,26.0,96.5,0.0,2.0,0.0,Ma,1.0,0.97,262.0,ios,女,440823.0,440117.0,1.0,0.0,4.0,iOS,14.0,0.0,15.0,1.0,20.0,255.0,7.0,1,0,0,1.0,0.0,2020-08,2.0,1train
160059886641,2020-08-24,0,1,1,,,,,,,,,,,,,69.21,7.0,612.0,8.8,659.0,0.8960582628147484,16.0,259.0,0.0,1.0,0.0,Ma,1.0,0.6,97.0,ios,男,341226.0,341226.0,4.0,1.0,5.0,iOS,8.0,0.0,15.0,1.0,10.0,60.0,10.0,1,0,0,1.0,1.0,2020-08,1.0,1train
160060334429,2020-09-02,0,1,1,,,,,,,,,,,,,91.49,4.0,570.0,6.2,651.0,0.21477430106217726,7.0,49.0,0.0,1.0,0.0,Ma,1.0,0.94,171.0,android,男,350583.0,350583.0,1.0,0.0,2.0,android,5.0,0.0,5.0,0.0,10.0,165.0,5.0,1,0,0,0.0,1.0,2020-09,2.0,1train
160061229517,2020-09-19,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,89.31,1.0,606.0,13.299999999999999,589.0,0.0,1.0,10.0,0.0,1.0,0.0,Ma,2.0,0.03,183.0,ios,男,152324.0,210200.0,4.0,0.0,3.0,iOS,5.0,0.0,10.0,1.0,20.0,5.0,15.0,1,0,0,1.0,1.0,2020-09,1.0,1train
160061441658,2020-09-22,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,43.9,,509.0,10.200000000000001,618.0,,,,,,0.0,M0,,0.83,12.0,android,男,150204.0,150203.0,2.0,1.0,0.0,android,0.0,0.0,10.0,1.0,10.0,10.0,3.0,0,0,1,0.0,1.0,2020-09,2.0,1train
160062116071,2020-10-08,0,1,1,0.06987090603557232,0.3881,-99.0,0.019462936,0.02736,0.016054,,,,,,,50.11,3.0,643.0,8.5,637.0,,,,,,0.0,M0,,0.35,161.0,android,男,130321.0,460203.0,3.0,0.0,2.0,android,2.0,0.0,20.0,0.0,10.0,59.0,20.0,0,0,1,0.0,1.0,2020-10,1.0,1train
160062332894,2020-10-12,0,1,1,0.0019937108672788825,0.2293,-99.0,0.0167487,0.032294,0.021683,,,,,,,51.04,8.0,472.0,6.5,631.0,0.6192837476435372,11.0,244.6,20.8,1.0,0.0,Ma,1.0,0.88,1023.0,android,男,352201.0,350902.0,2.0,1.0,12.0,android,36.0,1.0,10.0,1.0,20.0,910.0,25.0,1,0,0,0.0,1.0,2020-10,1.0,1train
160063735614,2020-11-01,0,1,1,0.04308265226907705,0.3482,-99.0,0.049602587,0.018637,0.018318,,,,,,,94.03,,548.0,9.4,628.0,,,,,,0.0,M0,,0.9,58.0,ios,男,130322.0,130322.0,1.0,0.0,3.0,iOS,5.0,0.0,5.0,0.0,10.0,52.0,6.0,0,0,1,1.0,1.0,2020-11,2.0,1train
160063740841,2020-11-01,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,32.63,8.0,673.0,4.2,675.0,1.3777710249622968,46.0,429.0,872.0,2.0,1.0,Ma,1.0,0.43,47.0,ios,女,220122.0,310117.0,1.0,1.0,1.0,iOS,4.0,0.0,30.0,1.0,10.0,20.0,13.0,1,0,0,1.0,0.0,2020-11,2.0,1train
160064100816,2020-11-06,0,1,1,0.1017169485752845,0.3781,-99.0,0.06569106,0.060218,0.020539,-99.0,-99.0,,,,,88.43,,495.0,13.0,637.0,,,,,,0.0,M0,,0.34,40.0,android,男,452731.0,441900.0,,,3.0,android,8.0,1.0,5.0,0.0,10.0,14.0,5.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160064912519,2020-11-19,0,1,1,0.12339955350497593,0.2851,-99.0,0.09604662,0.046527,0.02758,0.05371,0.055971000000000014,,,,,93.71,,565.0,31.3,601.0,,,,,,0.0,M0,,0.0,36.0,android,男,500228.0,310100.0,,,0.0,android,3.0,0.0,5.0,0.0,10.0,0.0,6.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160065204265,2020-11-24,0,1,1,0.040452949742711686,0.2598,-99.0,0.016029147,0.021534,0.019547,0.018938,0.0077,,,,,59.14,5.0,504.0,4.7,572.0,0.5821819821579486,3.0,108.0,0.0,1.0,0.0,Ma,2.0,0.88,37.0,android,女,370322.0,370303.0,1.0,0.0,4.0,android,5.0,0.0,40.0,0.0,10.0,36.0,2.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160065326167,2020-11-24,0,1,1,0.019176071196852672,0.2341,-99.0,0.041471917,0.030396,0.018235,0.071613,0.04433,,,,,85.29,16.0,548.0,12.0,627.0,0.9920512180723124,43.0,399.4,0.0,1.0,0.0,Ma,2.0,0.12,47.0,ios,女,431228.0,430481.0,2.0,1.0,5.0,iOS,6.0,0.0,10.0,1.0,10.0,6.0,10.0,1,0,0,1.0,0.0,2020-11,2.0,1train
160066699016,2020-12-14,0,1,1,0.05506217993575084,0.3201,-99.0,0.028839625,0.017307,0.022786,0.046921,0.10478,,,,,75.48,1.0,666.0,14.3,547.0,,,,,,0.0,M0,,0.75,127.0,android,男,522123.0,520382.0,,,6.0,android,13.0,0.0,20.0,1.0,10.0,98.0,14.0,0,0,1,0.0,1.0,2020-12,2.0,1train
160066830246,2020-12-16,0,1,1,0.05809513349047776,0.3891,-99.0,0.06462832,0.018528,0.014923,0.116859,0.074825,,,,,62.5,,493.0,4.6,670.0,,,,,,0.0,M0,,0.0,57.0,ios,男,440923.0,440904.0,2.0,0.0,2.0,iOS,2.0,0.0,15.0,0.0,10.0,0.0,5.0,0,0,1,1.0,1.0,2020-12,1.0,1train
160067226902,2020-12-24,0,1,1,0.04123785202501682,0.2731,-99.0,0.037737716,0.062947,0.031586,0.040929,0.016786000000000002,,,,,84.29,24.0,481.0,6.1000000000000005,632.0,0.5943426592003122,40.0,177.7,0.0,1.0,0.0,Ma,1.0,0.47,14.0,ios,女,422326.0,430102.0,,,5.0,iOS,5.0,0.0,15.0,0.0,10.0,7.0,3.0,1,0,0,1.0,0.0,2020-12,2.0,1train
150002444120,2020-02-12,0,1,1,,,,,,,,,,,,,50.32,19.0,605.0,5.8999999999999995,605.0,0.9968991745284198,32.0,144.9,0.0,1.0,0.0,Ma,3.0,0.4,43.0,android,男,620104.0,320585.0,,,6.0,android,13.0,0.0,,,20.0,19.0,5.0,1,0,0,0.0,1.0,2020-02,2.0,1train
160006637386,2020-01-07,0,1,1,,,,,,,,,,,,,81.15,14.0,594.0,28.8,596.0,0.6653988591397152,33.0,212.66,0.0,,3.0,Ma,4.0,0.03,29.0,android,男,220284.0,131003.0,4.0,1.0,3.0,android,3.0,0.0,15.0,1.0,10.0,1.0,10.0,1,0,0,0.0,1.0,2020-01,2.0,1train
160025665197,2020-10-22,0,1,1,0.010600740711327723,0.2753,-99.0,0.028423823,0.016172,0.009227,,,,,,,89.4,27.0,549.0,10.1,596.0,1.0070242864003618,33.0,456.34,0.0,1.0,0.0,Ma,1.0,0.82,317.0,ios,女,522501.0,520221.0,,,11.0,iOS,16.0,0.0,30.0,1.0,10.0,264.0,12.0,1,0,0,1.0,0.0,2020-10,2.0,1train
160051236782,2020-02-04,0,1,1,,,,,,,,,,,,,63.79,24.0,613.0,5.6,581.0,0.9032138659475116,45.0,414.7,0.0,1.0,0.0,Mb,5.0,0.7,83.0,ios,女,412728.0,411624.0,3.0,1.0,2.0,iOS,6.0,0.0,10.0,0.0,10.0,60.0,9.0,0,1,0,1.0,0.0,2020-02,1.0,1train
160051455579,2020-02-12,0,1,1,,,,,,,,,,,,,88.46,,462.0,28.5,546.0,,,,,,0.0,M0,,0.74,184.0,android,男,510229.0,500100.0,,,3.0,android,4.0,0.0,10.0,1.0,10.0,142.0,10.0,0,0,1,0.0,1.0,2020-02,2.0,1train
160051969553,2020-03-06,0,1,1,,,,,,,,,,,,,63.42,,363.0,10.3,687.0,,,,,,0.0,M0,,0.29,15.0,android,男,432930.0,441900.0,,,2.0,android,4.0,1.0,20.0,0.0,20.0,6.0,6.0,0,0,1,0.0,1.0,2020-03,2.0,1train
160052747674,2020-03-25,0,1,1,,,,,,,,,,,,,86.32,,429.0,22.700000000000003,617.0,,,,,,0.0,M0,,0.6,77.0,android,男,452501.0,110102.0,,,2.0,android,2.0,0.0,5.0,1.0,20.0,47.0,6.0,0,0,1,0.0,1.0,2020-03,1.0,1train
160052795170,2020-03-26,0,1,1,,,,,,,,,,,,,57.14,21.0,646.0,6.0,622.0,0.7908977511938386,31.0,201.58,0.0,1.0,0.0,Ma,5.0,0.87,135.0,ios,女,370481.0,370481.0,1.0,1.0,4.0,iOS,8.0,0.0,40.0,1.0,10.0,123.0,9.0,1,0,0,1.0,0.0,2020-03,2.0,1train
160053499486,2020-04-12,0,1,1,,,,,,,,,,,,,92.82,8.0,641.0,4.7,622.0,0.8283291623318065,9.0,87.9,0.0,2.0,1.0,Ma,1.0,0.84,348.0,android,女,441900.0,520322.0,,,8.0,android,13.0,1.0,5.0,0.0,20.0,301.0,11.0,1,0,0,0.0,0.0,2020-04,2.0,1train
160053829063,2020-04-19,1,1,1,,,,,,,,,,,,,92.54,,419.0,10.5,614.0,,,,,,0.0,M0,,0.01,115.0,android,男,642221.0,310100.0,,,2.0,android,2.0,0.0,10.0,1.0,10.0,1.0,19.0,0,0,1,0.0,1.0,2020-04,2.0,1train
160054965855,2020-05-16,0,1,1,,,,,,,,,,,,,64.34,,565.0,10.3,619.0,,,,,,0.0,M0,,0.89,511.0,android,男,460034.0,110100.0,,,2.0,android,13.0,0.0,15.0,1.0,10.0,464.0,15.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160056157429,2020-06-16,0,1,1,,,,,,,,,,,,,89.04,,580.0,21.1,577.0,,,,,,0.0,M0,,0.91,42.0,ios,男,500242.0,500100.0,,,1.0,iOS,2.0,0.0,15.0,0.0,10.0,39.0,4.0,0,0,1,1.0,1.0,2020-06,2.0,1train
160057399121,2020-07-09,0,1,1,,,,,,,,,,,,,88.51,3.0,594.0,16.0,571.0,,,,,,0.0,M0,,0.18,80.0,android,男,411425.0,411425.0,3.0,1.0,4.0,android,4.0,0.0,10.0,0.0,10.0,16.0,5.0,0,0,1,0.0,1.0,2020-07,2.0,1train
160058891356,2020-08-06,0,1,1,,,,,,,,,,,,,77.35,7.0,540.0,8.200000000000001,566.0,0.8387069060401042,17.0,109.0,0.0,1.0,0.0,Ma,1.0,0.65,51.0,android,女,440882.0,431100.0,2.0,0.0,3.0,android,13.0,0.0,20.0,0.0,20.0,34.0,5.0,1,0,0,0.0,0.0,2020-08,2.0,1train
160059431502,2020-08-15,0,1,1,,,,,,,,,,,,,66.59,,640.0,19.400000000000002,570.0,,,,,,0.0,M0,,0.71,164.0,android,男,431022.0,440303.0,3.0,0.0,0.0,android,1.0,0.0,20.0,1.0,20.0,120.0,9.0,0,0,1,0.0,1.0,2020-08,2.0,1train
160060690152,2020-09-08,0,1,1,,,,,,,,,,,,,69.01,,433.0,16.400000000000002,587.0,0.0,3.0,174.0,0.0,1.0,0.0,Ma,3.0,0.53,13.0,android,男,230622.0,131022.0,1.0,1.0,3.0,android,3.0,0.0,5.0,0.0,10.0,8.0,4.0,1,0,0,0.0,1.0,2020-09,2.0,1train
160060928376,2020-09-12,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,94.7,29.0,472.0,3.7,680.0,0.6581420360475763,35.0,179.3,76.48,,2.0,Ma,4.0,0.88,41.0,android,女,522527.0,520100.0,,,6.0,android,7.0,0.0,10.0,1.0,20.0,37.0,3.0,1,0,0,0.0,0.0,2020-09,2.0,1train
160063207638,2020-10-24,0,1,1,0.1244074488681922,0.3662,-99.0,0.043359283,0.035381,0.029795,,,,,,,94.07,2.0,579.0,15.4,679.0,0.0,1.0,13.9,0.0,1.0,0.0,Ma,1.0,0.32,47.0,android,男,510623.0,441900.0,,,6.0,android,8.0,0.0,5.0,0.0,10.0,19.0,8.0,1,0,0,0.0,1.0,2020-10,2.0,1train
160063236747,2020-10-24,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,26.85,5.0,652.0,5.5,632.0,0.9745110199180448,8.0,332.8,399.0,1.0,0.0,Ma,1.0,0.8,5.0,ios,男,513023.0,440114.0,,,4.0,iOS,4.0,0.0,30.0,0.0,10.0,4.0,2.0,1,0,0,1.0,1.0,2020-10,1.0,1train
160063825574,2020-11-03,0,1,1,0.1124468696090262,0.3236,-99.0,0.11124646,0.049047,0.047954,-99.0,,,,,,94.55,1.0,554.0,6.1000000000000005,665.0,,1.0,0.0,55.0,1.0,0.0,Ma,1.0,0.5,2.0,android,男,452626.0,110100.0,,,0.0,android,0.0,0.0,5.0,0.0,10.0,1.0,2.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160063954348,2020-11-04,0,1,1,0.03193504591928518,0.2256,-99.0,0.009093695,0.021845,0.017654,-99.0,,,,,,30.33,3.0,660.0,4.5,645.0,0.16083916083916114,5.0,74.7,0.0,1.0,0.0,Ma,1.0,0.78,91.0,android,男,350322.0,350322.0,4.0,0.0,8.0,android,15.0,0.0,5.0,1.0,20.0,72.0,7.0,1,0,0,0.0,1.0,2020-11,1.0,1train
160064240487,2020-11-09,0,1,1,0.07425903481904242,0.2728,-99.0,0.024181746,0.029505,0.010272,-99.0,-99.0,,,,,46.42,,663.0,7.4,565.0,,,,,,0.0,M0,,0.05,445.0,android,男,510823.0,510107.0,,,11.0,android,20.0,1.0,10.0,0.0,20.0,24.0,15.0,0,0,1,0.0,1.0,2020-11,2.0,1train
160065116493,2020-11-23,0,1,1,0.0378854612058985,0.234,-99.0,0.016079977,0.054478,0.022121,0.13031700000000002,0.035038,,,,,23.48,1.0,694.0,7.8,664.0,,,,,,0.0,M0,,0.98,45.0,ios,男,532324.0,530102.0,,,4.0,iOS,4.0,0.0,20.0,1.0,10.0,44.0,2.0,0,0,1,1.0,1.0,2020-11,2.0,1train
160065744919,2020-11-30,0,1,1,0.025153425303333882,0.2551,-99.0,0.0154549675,0.036498,0.015449,0.03693,0.023248,,,,,85.06,1.0,758.0,4.1000000000000005,620.0,0.0,1.0,69.0,0.0,1.0,0.0,Ma,1.0,0.51,603.0,android,男,622826.0,150204.0,,,1.0,android,3.0,0.0,20.0,1.0,10.0,318.0,19.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160066248017,2020-12-07,0,1,1,0.02830123723246145,0.3047,-99.0,0.018835654,0.021211,0.016094999999999998,0.11905,0.035909,,,,,87.87,,612.0,7.1000000000000005,716.0,,,,,,0.0,M0,,0.71,129.0,android,男,360281.0,330783.0,4.0,1.0,6.0,android,7.0,0.0,10.0,1.0,20.0,91.0,9.0,0,0,1,0.0,1.0,2020-12,2.0,1train
160066461846,2020-12-11,0,1,1,0.042587559845856084,0.2384,-99.0,0.011527432,0.031092,0.019664,0.151366,0.051923,,,,,76.59,3.0,684.0,4.3,686.0,0.13760413674231467,2.0,99.0,0.0,1.0,0.0,Ma,1.0,0.8,40.0,ios,男,130181.0,130105.0,3.0,0.0,5.0,iOS,6.0,0.0,15.0,0.0,10.0,33.0,3.0,1,0,0,1.0,1.0,2020-12,1.0,1train
160067251469,2020-12-22,0,1,1,0.015435436699539931,0.2468,-99.0,0.0093348995,0.029804,0.017003,0.02622,0.010576,,,,,8.05,,652.0,4.6,615.0,,,,,,0.0,M0,,0.8,69.0,android,女,360124.0,360111.0,4.0,1.0,2.0,android,5.0,0.0,30.0,1.0,20.0,60.0,7.0,0,0,1,0.0,0.0,2020-12,2.0,1train
160043441374,2020-08-12,0,1,1,,,,,,,,,,,,,82.45,28.0,529.0,17.2,583.0,1.4680443930704064,32.0,174.8,62.9,2.0,1.0,Ma,2.0,0.9,59.0,android,女,142727.0,140824.0,4.0,1.0,9.0,android,12.0,2.0,15.0,0.0,20.0,55.0,3.0,1,0,0,0.0,0.0,2020-08,2.0,1train
160051005506,2020-01-21,0,1,1,,,,,,,,,,,,,94.57,,537.0,4.1000000000000005,632.0,,,,,,0.0,M0,,0.86,156.0,android,男,452402.0,451102.0,,,6.0,android,15.0,0.0,5.0,0.0,20.0,139.0,3.0,0,0,1,0.0,1.0,2020-01,1.0,1train
